year,country,city,gender,rank,name,nation,round,time,forfeit
2011,chn,changzhi,women,12,WangMu RenZeng,CHN,final,11.620,
2011,chn,changzhi,women,13,Santi Wellyanti,INA,final,11.780,
2011,chn,changzhi,women,14,LaMu RENQING,CHN,final,11.990,
2011,chn,changzhi,women,15,Hung Ying Lee,TPE,final,14.190,
2011,chn,changzhi,women,16,Xuhua PAN,CHN,final,,fall
2011,chn,changzhi,women,17,Rong JIANG,CHN,final,,
2011,chn,changzhi,women,18,wangmu gesang,CHN,final,,
2011,ita,milano,women,1,Kseniia Alekseeva,RUS,final,,
2011,ita,milano,women,2,Mariia Krasavina,RUS,final,,
2011,ita,milano,women,3,Edyta Ropek,POL,final,,
2011,ita,milano,women,4,Klaudia Buczek,POL,final,,
2011,ita,milano,women,5,Yuliya Levochkina ,RUS,final,,
2011,ita,milano,women,6,Valentina Yurina,RUS,final,,
2011,ita,milano,women,7,Lucelia Blanco,VEN,final,,
2011,ita,milano,women,8,Monika Prokopiuk-Kawecka,POL,final,,
2011,ita,milano,women,9,Petra Klingler,SUI,final,,
2011,ita,milano,women,10,Anouck Jaubert,FRA,final,,
2011,ita,milano,women,11,Kseniya Polekhina,RUS,final,,
2011,ita,milano,women,12,Oleksandra BUD Gusaim,UKR,final,,
2011,ita,milano,women,13,Olena Ryepko,UKR,final,,
2011,ita,milano,women,14,Stefanie Pichler,AUT,final,,
2011,ita,milano,women,15,Tamara Kuznetsova,KAZ,final,,
2011,ita,milano,women,16,Esther Bruckner,FRA,final,,
2011,ita,milano,women,17,Ekaterina Boyarskikh ,RUS,final,,
2011,ita,milano,women,18,Anna Tsyganova,RUS,final,,
2011,ita,milano,women,19,Isabell Haag,GER,final,,
2011,ita,milano,women,20,Anna Stenkovaya,RUS,final,,
2011,ita,milano,women,21,Sara Morandi,ITA,final,,
2011,ita,milano,women,22,Federica Mingolla,ITA,final,,
2011,ita,milano,women,23,Andrea Fichtner,GER,final,,
2011,ita,milano,women,24,Michela Facci,ITA,final,,
2011,ita,milano,women,25,Anna Wagnerova,CZE,final,,
2011,ita,milano,women,26,Chiara Limonta,ITA,final,,
2011,ita,milano,women,27,Simona Korcova,SVK,final,,
2011,ita,milano,women,28,Lucia Korcova,SVK,final,,
2011,chn,xinin,women,1,Mariia Krasavina,RUS,final,8.890,
2011,chn,xinin,women,2,Kseniia Alekseeva,RUS,final,13.090,
2011,chn,xinin,women,3,Yuliya Levochkina ,RUS,final,9.420,
2011,chn,xinin,women,4,Evi Neliwati,INA,final,10.130,
2011,chn,xinin,women,5,CuiLian He,CHN,final,9.680,
2011,chn,xinin,women,6,Edyta Ropek,POL,final,9.720,
2011,chn,xinin,women,7,Alina Gaidamakina,RUS,final,9.920,
2011,chn,xinin,women,8,Hung Ying Lee,TPE,final,,fall
2011,chn,xinin,women,9,Tamara Kuznetsova,KAZ,final,10.600,
2011,chn,xinin,women,10,Xuhua PAN,CHN,final,10.760,
2011,chn,xinin,women,11,yang wang,CHN,final,10.920,
2011,chn,xinin,women,12,WangMu RenZeng,CHN,final,11.420,
2011,chn,xinin,women,13,LaMu RENQING,CHN,final,11.780,
2011,chn,xinin,women,14,Anna Tsyganova,RUS,final,12.130,
2011,chn,xinin,women,15,wangmu gesang,CHN,final,12.290,
2011,chn,xinin,women,16,Supita Tita,INA,final,13.770,
2011,chn,xinin,women,17,Santi Wellyanti,INA,final,,
2011,chn,xinin,women,18,Rong JIANG,CHN,final,,
2012,ita,arco,men,1,Leonardo Gontero,ITA,final,6.600,
2012,ita,arco,men,2,Sergei Sinitcyn,RUS,final,6.740,
2012,ita,arco,men,3,Libor Hroza,CZE,final,6.500,
2012,ita,arco,men,4,Stanislav Kokorin,RUS,final,,fall
2012,ita,arco,men,5,Jedrzej Komosinski,POL,final,6.840,
2012,ita,arco,men,6,Sergey Abdrakhmanov,RUS,final,7.900,
2012,ita,arco,men,7,Danyil Boldyrev,UKR,final,9.490,
2012,ita,arco,men,8,Bassa Mawem,FRA,final,,fall
2012,ita,arco,men,9,Lukasz Swirk,POL,final,7.120,
2012,ita,arco,men,10,Arsenii Shevchenko,RUS,final,7.540,
2012,ita,arco,men,11,Yoann LE COUSTER,FRA,final,7.540,
2012,ita,arco,men,12,Evgenii Vaitsekhovskii,RUS,final,7.700,
2012,ita,arco,men,13,Andres Quinteros,ECU,final,8.450,
2012,ita,arco,men,14,Oleksiy Yurko,UKR,final,,fall
2012,ita,arco,men,15,Manuel Escobar,VEN,final,,fall
2012,ita,arco,men,16,Isaac Estevez ,ECU,final,,fall
2012,fra,chamonix,men,1,Stanislav Kokorin,RUS,final,6.401,
2012,fra,chamonix,men,2,Danyil Boldyrev,UKR,final,9.043,
2012,fra,chamonix,men,3,Yaroslav Gontaryk,UKR,final,6.397,
2012,fra,chamonix,men,4,Evgeny Astashkin,RUS,final,7.454,
2012,fra,chamonix,men,5,Arsenii Shevchenko,RUS,final,6.687,
2012,fra,chamonix,men,6,Sergey Abdrakhmanov,RUS,final,7.269,
2012,fra,chamonix,men,7,Sergei Sinitcyn,RUS,final,7.299,
2012,fra,chamonix,men,8,Bassa Mawem,FRA,final,9.344,
2012,fra,chamonix,men,9,Libor Hroza,CZE,final,6.391,
2012,fra,chamonix,men,10,Marcin Dzienski,POL,final,6.861,
2012,fra,chamonix,men,11,Lukasz Swirk,POL,final,7.030,
2012,fra,chamonix,men,12,Jedrzej Komosinski,POL,final,8.115,
2012,fra,chamonix,men,13,Evgenii Vaitsekhovskii,RUS,final,8.459,
2012,fra,chamonix,men,14,Ivan Novikov,RUS,final,8.703,
2012,fra,chamonix,men,15,Oleksiy Yurko,UKR,final,,fall
2012,fra,chamonix,men,16,Yoann LE COUSTER,FRA,final,,fall
2012,fra,chamonix,men,17,Rafal Halasa,POL,final,,
2012,fra,chamonix,men,18,Manuel Escobar,VEN,final,,
2012,fra,chamonix,men,19,Leonardo Gontero,ITA,final,,
2012,fra,chamonix,men,20,Guillaume Moro,FRA,final,,
2012,fra,chamonix,men,21,Dmitrii Timofeev,RUS,final,,
2012,fra,chamonix,men,22,Jan Kriz,CZE,final,,
2012,fra,chamonix,men,23,Paweł Sikora,POL,final,,
2012,fra,chamonix,men,24,Viacheslav Vedenchuk,RUS,final,,
2012,fra,chamonix,men,25,Tomas Guevara,VEN,final,,
2012,fra,chamonix,men,26,Sean McColl,CAN,final,,
2012,chn,chongqing,men,1,Dmitrii Timofeev,RUS,final,6.470,
2012,chn,chongqing,men,2,Libor Hroza,CZE,final,7.280,
2012,chn,chongqing,men,3,QiXin Zhong,CHN,final,6.860,
2012,chn,chongqing,men,4,Ivan Novikov,RUS,final,10.500,
2012,chn,chongqing,men,5,Arsenii Shevchenko,RUS,final,6.530,
2012,chn,chongqing,men,6,Lukasz Swirk,POL,final,6.820,
2012,chn,chongqing,men,7,Sergei Sinitcyn,RUS,final,8.800,
2012,chn,chongqing,men,8,Danyil Boldyrev,UKR,final,9.030,
2012,chn,chongqing,men,9,Jedrzej Komosinski,POL,final,6.850,
2012,chn,chongqing,men,10,Evgenii Vaitsekhovskii,RUS,final,7.010,
2012,chn,chongqing,men,11,Oleksiy Yurko,UKR,final,7.010,
2012,chn,chongqing,men,12,Yaroslav Gontaryk,UKR,final,7.150,
2012,chn,chongqing,men,13,Stanislav Kokorin,RUS,final,7.180,
2012,chn,chongqing,men,14,Evgeny Astashkin,RUS,final,7.410,
2012,chn,chongqing,men,15,Ning ZHANG,CHN,final,7.430,
2012,chn,chongqing,men,16,Sergey Abdrakhmanov,RUS,final,,fall
2012,chn,chongqing,men,17,Zufar Nigmanov,RUS,final,,
2012,chn,chongqing,men,18,Sergiy Barkovskyy,UKR,final,,
2012,chn,chongqing,men,19,Artem Savelyev,RUS,final,,
2012,chn,chongqing,men,20,Yuhang Zhang,CHN,final,,
2012,chn,chongqing,men,21,Viacheslav Vedenchuk,RUS,final,,
2012,chn,chongqing,men,22,Lincai Zhong,CHN,final,,
2012,chn,chongqing,men,23,Guangdong Li,CHN,final,,
2012,chn,chongqing,men,24,Jiacuo Suolang,CHN,final,,
2012,ita,daone,men,1,Yaroslav Gontaryk,UKR,final,12.980,
2012,ita,daone,men,2,Evgenii Vaitsekhovskii,RUS,final,,fall
2012,ita,daone,men,3,Sergei Sinitcyn,RUS,final,16.160,
2012,ita,daone,men,4,Viacheslav Vedenchuk,RUS,final,20.810,
2012,ita,daone,men,5,Stanislav Kokorin,RUS,final,13.520,
2012,ita,daone,men,6,Michel Sirotti,ITA,final,16.350,
2012,ita,daone,men,7,Libor Hroza,CZE,final,17.620,
2012,ita,daone,men,8,Sergey Abdrakhmanov,RUS,final,,fall
2012,ita,daone,men,9,Arsenii Shevchenko,RUS,final,15.890,
2012,ita,daone,men,10,Jedrzej Komosinski,POL,final,16.840,
2012,ita,daone,men,11,Leonardo Gontero,ITA,final,17.130,
2012,ita,daone,men,12,Gianluca Sirotti,ITA,final,17.170,
2012,ita,daone,men,13,Paweł Sikora,POL,final,21.630,
2012,ita,daone,men,14,Jan Kriz,CZE,final,22.090,
2012,ita,daone,men,15,Lukasz Swirk,POL,final,,fall
2012,ita,daone,men,16,Danyil Boldyrev,UKR,final,,fall
2012,kor,mokpo,men,1,Danyil Boldyrev,UKR,final,6.110,
2012,kor,mokpo,men,2,Arsenii Shevchenko,RUS,final,6.590,
2012,kor,mokpo,men,3,Yaroslav Gontaryk,UKR,final,6.200,
2012,kor,mokpo,men,4,Stanislav Kokorin,RUS,final,9.560,
2012,kor,mokpo,men,5,Sergey Abdrakhmanov,RUS,final,6.322,
2012,kor,mokpo,men,6,QiXin Zhong,CHN,final,6.500,
2012,kor,mokpo,men,7,Leonardo Gontero,ITA,final,6.590,
2012,kor,mokpo,men,8,Evgenii Vaitsekhovskii,RUS,final,7.310,
2012,kor,mokpo,men,9,Jedrzej Komosinski,POL,final,6.550,
2012,kor,mokpo,men,10,Viacheslav Vedenchuk,RUS,final,6.610,
2012,kor,mokpo,men,11,Libor Hroza,CZE,final,7.070,
2012,kor,mokpo,men,12,Sergei Sinitcyn,RUS,final,7.210,
2012,kor,mokpo,men,13,Sungjoon Chae,KOR,final,8.470,
2012,kor,mokpo,men,14,Seungwoon Cho,KOR,final,9.410,
2012,kor,mokpo,men,15,Sean McColl,CAN,final,10.050,
2012,kor,mokpo,men,16,Artem Savelyev,RUS,final,,fall
2012,kor,mokpo,men,17,Pyeongju Hwang,KOR,final,,
2012,kor,mokpo,men,18,Hanwool KIM,KOR,final,,
2012,kor,mokpo,men,19,Jakob Schubert,AUT,final,,
2012,chn,xinin,men,1,Stanislav Kokorin,RUS,final,6.080,
2012,chn,xinin,men,2,Evgenii Vaitsekhovskii,RUS,final,6.290,
2012,chn,xinin,men,3,Sergey Abdrakhmanov,RUS,final,6.110,
2012,chn,xinin,men,4,Aspar Jaelolo,INA,final,6.640,
2012,chn,xinin,men,5,Danyil Boldyrev,UKR,final,6.220,
2012,chn,xinin,men,6,Arsenii Shevchenko,RUS,final,6.330,
2012,chn,xinin,men,7,Yaroslav Gontaryk,UKR,final,7.710,
2012,chn,xinin,men,8,Sergei Sinitcyn,RUS,final,8.660,
2012,chn,xinin,men,9,Lincai Zhong,CHN,final,6.700,
2012,chn,xinin,men,10,Viacheslav Vedenchuk,RUS,final,7.070,
2012,chn,xinin,men,11,Guangdong Li,CHN,final,7.470,
2012,chn,xinin,men,12,Leonardo Gontero,ITA,final,7.750,
2012,chn,xinin,men,13,Artem Savelyev,RUS,final,8.360,
2012,chn,xinin,men,14,Jedrzej Komosinski,POL,final,8.810,
2012,chn,xinin,men,15,Oleksiy Yurko,UKR,final,,fall
2012,chn,xinin,men,16,Yuhang Zhang,CHN,final,,fall
2012,chn,xinin,men,17,QiXin Zhong,CHN,final,,
2012,chn,xinin,men,18,Yeu-Shiang Chang,TPE,final,,
2012,chn,xinin,men,19,Libor Hroza,CZE,final,,
2012,chn,xinin,men,20,Sean McColl,CAN,final,,
2012,ita,arco,women,1,Alina Gaidamakina,RUS,final,9.040,
2012,ita,arco,women,2,Yuliya Levochkina ,RUS,final,9.700,
2012,ita,arco,women,3,Natalia Titova,RUS,final,8.960,
2012,ita,arco,women,4,Kseniya Polekhina,RUS,final,8.990,
2012,ita,arco,women,5,Monika Prokopiuk-Kawecka,POL,final,9.850,
2012,ita,arco,women,6,Mariia Krasavina,RUS,final,9.900,
2012,ita,arco,women,7,Stefanie Pichler,AUT,final,10.070,
2012,ita,arco,women,8,Margot Heitz,FRA,final,10.750,
2012,ita,arco,women,9,Mariya Ustimenko,UKR,final,13.220,
2012,ita,arco,women,10,Andrea Rojas,ECU,final,13.480,
2012,ita,arco,women,11,Sofia Correa,ECU,final,15.770,
2012,ita,arco,women,12,Edyta Ropek,POL,final,,fall
2012,ita,arco,women,13,Anastasiya Savisko,UKR,final,,fall
2012,ita,arco,women,14,Klaudia Buczek,POL,final,,fall
2012,ita,arco,women,15,Mariya Boyko,UKR,final,,fall
2012,ita,arco,women,16,Lucia Korcova,SVK,final,,fall
2012,ita,arco,women,17,Simona Korcova,SVK,final,,
2012,fra,chamonix,women,1,Aleksandra Miroslaw,POL,final,8.998,
2012,fra,chamonix,women,2,Alina Gaidamakina,RUS,final,9.193,
2012,fra,chamonix,women,3,Natalia Titova,RUS,final,9.402,
2012,fra,chamonix,women,4,Yuliya Levochkina ,RUS,final,10.638,
2012,fra,chamonix,women,5,Esther Bruckner,FRA,final,9.261,
2012,fra,chamonix,women,6,Anna Tsyganova,RUS,final,10.622,
2012,fra,chamonix,women,7,Anouck Jaubert,FRA,final,11.264,
2012,fra,chamonix,women,8,Edyta Ropek,POL,final,,fall
2012,fra,chamonix,women,9,Anastasiya Savisko,UKR,final,9.664,
2012,fra,chamonix,women,10,Mariia Krasavina,RUS,final,9.901,
2012,fra,chamonix,women,11,Kseniya Polekhina,RUS,final,9.936,
2012,fra,chamonix,women,12,Stefanie Pichler,AUT,final,10.066,
2012,fra,chamonix,women,13,Klaudia Buczek,POL,final,10.388,
2012,fra,chamonix,women,14,Nataliia Stepanova,RUS,final,10.517,
2012,fra,chamonix,women,15,Alexandra Elmer,AUT,final,10.626,
2012,fra,chamonix,women,16,Margot Heitz,FRA,final,11.960,
2012,fra,chamonix,women,17,Valentina Yurina,RUS,final,,
2012,fra,chamonix,women,18,Iuliia Kaplina,RUS,final,,
2012,fra,chamonix,women,19,Monika Prokopiuk-Kawecka,POL,final,,
2012,fra,chamonix,women,20,Nina Lach,AUT,final,,
2012,fra,chamonix,women,21,Jacquelyn Wu,USA,final,,
2012,fra,chamonix,women,22,Eva Krizova,CZE,final,,
2012,chn,chongqing,women,1,Alina Gaidamakina,RUS,final,,
2012,chn,chongqing,women,2,Mariia Krasavina,RUS,final,,
2012,chn,chongqing,women,3,Natalia Titova,RUS,final,,
2012,chn,chongqing,women,4,Kseniya Polekhina,RUS,final,,
2012,chn,chongqing,women,5,Aleksandra Miroslaw,POL,final,,
2012,chn,chongqing,women,6,CuiLian He,CHN,final,,
2012,chn,chongqing,women,7,Edyta Ropek,POL,final,,
2012,chn,chongqing,women,8,Xuhua PAN,CHN,final,,
